"brand","month","sku","product","quantity","channel"
"SKT","2026-03","SKINTIFIC-17102N","SKINTIFIC柔霧濾鏡潤色霜28g-02N","472","POYA"
"SKT","2026-03","SKINTIFIC-17102N","柔霧濾鏡潤色霜#02N","115","Watsons"
"SKT","2026-03","SKINTIFIC-17102W","柔霧濾鏡潤色霜#02W","6","Watsons"
"SKT","2026-03","SKINTIFIC-1710NW系列","【SKINTIFIC】柔霧濾鏡潤色霜 28g (多色)","9","momo"
"SKT","2026-03","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","1","Nihon"
"SKT","2026-03","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","204","Watsons"
"SKT","2026-03","SKINTIFIC-180","SKINTIFIC 視黃醇精華液20ml","31","Cosmed"
"SKT","2026-03","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","1","POYA"
"SKT","2026-03","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","189","Watsons"
"SKT","2026-03","SKINTIFIC-183","SKINTIFIC 視黃醇面霜30g","16","Cosmed"
"SKT","2026-03","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","2","POYA"
"SKT","2026-03","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","237","Watsons"
"SKT","2026-03","SKINTIFIC-19","SKINTIFIC溫和卸妝膏40g","21","Watsons"
"SKT","2026-03","SKINTIFIC-191","【SKINTIFIC】5x滋潤防曬霜50ml","1","momo"
"SKT","2026-03","SKINTIFIC-191","SKINTIFIC滋潤防曬霜SPF50 50ml","2","Nihon"
"SKT","2026-03","SKINTIFIC-191","SKINTIFIC 5x滋潤防曬霜50ml SPF50+ PA++++","375","Watsons"
"SKT","2026-03","SKINTIFIC-195","SKINTIFIC水感防曬乳50g SPF35 PA+++","133","Watsons"
"SKT","2026-03","SKINTIFIC-20","【SKINTIFIC】舒緩面霜45g","1","momo"
"SKT","2026-03","SKINTIFIC-20","SKINTIFIC舒緩面霜45g","44","Watsons"
"SKT","2026-03","SKINTIFIC-201","SKINTIFIC 霧面防曬霜30g","64","Cosmed"
"SKT","2026-03","SKINTIFIC-201","【SKINTIFIC】啞光防曬霜30g","1","momo"
"SKT","2026-03","SKINTIFIC-201","SKINTIFIC啞光防曬霜SPF50 30g","6","POYA"
"SKT","2026-03","SKINTIFIC-201","SKINTIFIC啞光防曬霜30g SPF50+ PA++++","337","Watsons"
"SKT","2026-03","SKINTIFIC-209","SKINTIFIC-VC亮白煥亮水80ml","70","Watsons"
"SKT","2026-03","SKINTIFIC-21","SKINTIFIC 亮白面霜30g","83","Cosmed"
"SKT","2026-03","SKINTIFIC-21","SKINTIFIC菸醯胺亮白面霜30g","97","POYA"
"SKT","2026-03","SKINTIFIC-21","SKINTIFIC亮白面霜30g","619","Watsons"
"SKT","2026-03","SKINTIFIC-210","SKINTIFIC-VC亮白洗面乳80ml","90","Watsons"
"SKT","2026-03","SKINTIFIC-212","SKINTIFIC 水晶防曬噴霧70ml","33","Cosmed"
"SKT","2026-03","SKINTIFIC-212","SKINTIFIC水晶防曬噴霧SPF50 70ml","2","POYA"
"SKT","2026-03","SKINTIFIC-212","SKINTIFIC水晶防曬噴霧70ml SPF50+ PA++++","200","Watsons"
"SKT","2026-03","SKINTIFIC-225","SKINTIFIC果酸修護精華 30ml","83","Watsons"
"SKT","2026-03","SKINTIFIC-227","【SKINTIFIC】啞光防曬霜50g","2","momo"
"SKT","2026-03","SKINTIFIC-227","SKINTIFIC啞光防曬霜50g SPF50+ PA++++","279","Watsons"
"SKT","2026-03","SKINTIFIC-2461","SKINTIFIC 柔霧定妝蜜粉 01 10g","18","Cosmed"
"SKT","2026-03","SKINTIFIC-2461","SKINTIFIC柔霧定妝蜜粉 01","27","Watsons"
"SKT","2026-03","SKINTIFIC-2462","SKINTIFIC 柔霧定妝蜜粉 02 10g","13","Cosmed"
"SKT","2026-03","SKINTIFIC-2462","SKINTIFIC柔霧定妝蜜粉10g_02","1","Nihon"
"SKT","2026-03","SKINTIFIC-2462","SKINTIFIC柔霧定妝蜜粉 02","51","Watsons"
"SKT","2026-03","SKINTIFIC-2463","SKINTIFIC 柔霧定妝蜜粉 03 10g","6","Cosmed"
"SKT","2026-03","SKINTIFIC-2463","SKINTIFIC柔霧定妝蜜粉 03","16","Watsons"
"SKT","2026-03","SKINTIFIC-2463A","SKINTIFIC 柔霧定妝蜜粉 03A 10g","2","Cosmed"
"SKT","2026-03","SKINTIFIC-2463A","SKINTIFIC柔霧定妝蜜粉 03A","21","Watsons"
"SKT","2026-03","SKINTIFIC-246蜜粉系列","【SKINTIFIC】柔霧定妝蜜粉 10g (多色)","2","momo"
"SKT","2026-03","SKINTIFIC-2490N","SKINTIFIC光澤氣墊00N-11g","101","Watsons"
"SKT","2026-03","SKINTIFIC-2490W","SKINTIFIC光澤氣墊00W-11g","50","Watsons"
"SKT","2026-03","SKINTIFIC-2491N","SKINTIFIC光澤氣墊01N-11g","83","Watsons"
"SKT","2026-03","SKINTIFIC-2491W","SKINTIFIC光澤氣墊01W-11g","42","Watsons"
"SKT","2026-03","SKINTIFIC-2492N","SKINTIFIC光澤氣墊02N-11g","28","Watsons"
"SKT","2026-03","SKINTIFIC-2492W","SKINTIFIC光澤氣墊02W-11g","26","Watsons"
"SKT","2026-03","SKINTIFIC-249NW系列","【SKINTIFIC】光澤氣墊(多色)11g","1","momo"
"SKT","2026-03","SKINTIFIC-260N","SKINTIFIC 無瑕氣墊粉底液00N中性調瓷白","15","Cosmed"
"SKT","2026-03","SKINTIFIC-260N","SKINTIFIC無暇氣墊粉底11g-中性瓷白00N","3","POYA"
"SKT","2026-03","SKINTIFIC-260N","SKINTIFIC無瑕氣墊粉底液00N中性調瓷白-11g","369","Watsons"
"SKT","2026-03","SKINTIFIC-260W","SKINTIFIC 無瑕氣墊粉底液 00W暖調瓷白","8","Cosmed"
"SKT","2026-03","SKINTIFIC-260W","SKINTIFIC無暇氣墊粉底11g-暖調瓷白00W","1","POYA"
"SKT","2026-03","SKINTIFIC-260W","SKINTIFIC無瑕氣墊粉底液00W暖調瓷白-11g","459","Watsons"
"SKT","2026-03","SKINTIFIC-261","SKINTIFIC無暇氣墊粉底液01香草白 11g","589","Watsons"
"SKT","2026-03","SKINTIFIC-261N","SKINTIFIC無瑕氣墊粉底液01N中性調香草白","25","Cosmed"
"SKT","2026-03","SKINTIFIC-261N","SKINTIFIC無瑕氣墊粉底11g-中性香草01N","7","POYA"
"SKT","2026-03","SKINTIFIC-261N","SKINTIFIC無瑕氣墊粉底液01N中性調香草白-11g","391","Watsons"
"SKT","2026-03","SKINTIFIC-261W","SKINTIFIC 無瑕氣墊粉底液01W暖調香草白","13","Cosmed"
"SKT","2026-03","SKINTIFIC-261W","SKINTIFIC無瑕氣墊粉底11g-暖調香草01W","1","POYA"
"SKT","2026-03","SKINTIFIC-261W","SKINTIFIC無瑕氣墊粉底液01W暖調香草白-11g","256","Watsons"
"SKT","2026-03","SKINTIFIC-262","SKINTIFIC無暇氣墊粉底液02象牙白 11g","378","Watsons"
"SKT","2026-03","SKINTIFIC-262N","SKINTIFIC無瑕氣墊粉底液02N中性調象牙白","13","Cosmed"
"SKT","2026-03","SKINTIFIC-262N","SKINTIFIC無瑕氣墊粉底液02N中性調象牙白","303","Watsons"
"SKT","2026-03","SKINTIFIC-262W","SKINTIFIC 無暇氣墊粉底液暖調象牙白02W","10","Cosmed"
"SKT","2026-03","SKINTIFIC-262W","SKINTIFIC無瑕氣墊粉底液11g-暖象牙02W","1","Nihon"
"SKT","2026-03","SKINTIFIC-262W","SKINTIFIC無瑕氣墊粉底液02W暖調象牙白","218","Watsons"
"SKT","2026-03","SKINTIFIC-263","SKINTIFIC無暇氣墊粉底液03自然色 11g","427","Watsons"
"SKT","2026-03","SKINTIFIC-269","SKINTIFIC 維他命C亮白精華(1g+9g)","115","Cosmed"
"SKT","2026-03","SKINTIFIC-269","SKINTIFIC維他命C亮白精華1g+9g","81","POYA"
"SKT","2026-03","SKINTIFIC-269","SKINTIFIC維他命C亮白精華","552","Watsons"
"SKT","2026-03","SKINTIFIC-26系列(含NW)","【SKINTIFIC】無瑕氣墊粉底液多色11g (正裝)","17","momo"
"SKT","2026-03","SKINTIFIC-271","SKINTIFIC無暇氣墊粉底液替換裝01香草白 11g","22","Watsons"
"SKT","2026-03","SKINTIFIC-272","SKINTIFIC無暇氣墊粉底液替換裝02象牙白 11g","29","Watsons"
"SKT","2026-03","SKINTIFIC-273","SKINTIFIC無暇氣墊粉底液替換裝03自然色 11g","38","Watsons"
"SKT","2026-03","SKINTIFIC-295","SKINTIFIC-依克多因舒緩潔顏蜜","34","Watsons"
"SKT","2026-03","SKINTIFIC-296","SKINTIFIC 神經醯胺弱酸洗面乳120 ml","122","Cosmed"
"SKT","2026-03","SKINTIFIC-296","【SKINTIFIC】5X神經醯胺洗面乳120ml","3","momo"
"SKT","2026-03","SKINTIFIC-296","SKINTIFIC 5X神經醯胺洗面乳120ml","308","POYA"
"SKT","2026-03","SKINTIFIC-298","SKINTIFIC 神經醯胺保濕霜30g-清爽型","336","Cosmed"
"SKT","2026-03","SKINTIFIC-298","【SKINTIFIC】神經醯胺保濕霜－清爽型30g","8","momo"
"SKT","2026-03","SKINTIFIC-298","SKINTIFIC神經醯胺保濕霜30g-清爽型","2","POYA"
"SKT","2026-03","SKINTIFIC-298","SKINTIFIC 神經醯胺保濕霜30g-清爽型","2858","Watsons"
"SKT","2026-03","SKINTIFIC-30","【SKINTIFIC】5X神經醯胺保濕霜80g","7","momo"
"SKT","2026-03","SKINTIFIC-30","SKINTIFIC 5X神經醯胺保濕霜80g","162","Watsons"
"SKT","2026-03","SKINTIFIC-305","【SKINTIFIC】積雪草深層卸妝油 200ml","4","momo"
"SKT","2026-03","SKINTIFIC-305","SKINTIFIC積雪草深層卸妝油200ml","8","POYA"
"SKT","2026-03","SKINTIFIC-305","SKINTIFIC-積雪草深層卸妝油","319","Watsons"
"SKT","2026-03","SKINTIFIC-31","SKINTIFIC潔面慕斯100ml","32","Watsons"
"SKT","2026-03","SKINTIFIC-3260N","SKINTIFIC 無瑕水光粉氣墊00N自然瓷白色","26","Cosmed"
"SKT","2026-03","SKINTIFIC-3260N","SKINTIFIC無瑕水光氣墊11g-自然瓷白00N","1283","POYA"
"SKT","2026-03","SKINTIFIC-3260N","無瑕水光粉氣墊 00N自然瓷白色","242","Watsons"
"SKT","2026-03","SKINTIFIC-3260W","SKINTIFIC 無瑕水光粉氣墊00W暖調瓷白色","14","Cosmed"
"SKT","2026-03","SKINTIFIC-3260W","SKINTIFIC無瑕水光氣墊11g-暖調瓷白00W","27","POYA"
"SKT","2026-03","SKINTIFIC-3260W","無瑕水光粉氣墊 00W暖調瓷白色","102","Watsons"
"SKT","2026-03","SKINTIFIC-3261N","SKINTIFIC 無瑕水光粉氣墊01N自然香草色","31","Cosmed"
"SKT","2026-03","SKINTIFIC-3261N","SKINTIFIC無瑕水光氣墊11g-自然香草01N","1","Nihon"
"SKT","2026-03","SKINTIFIC-3261N","SKINTIFIC無瑕水光氣墊11g-自然香草01N","1445","POYA"
"SKT","2026-03","SKINTIFIC-3261N","無瑕水光粉氣墊 01N自然香草色","266","Watsons"
"SKT","2026-03","SKINTIFIC-3261W","SKINTIFIC 無瑕水光粉氣墊01W暖調香草色","14","Cosmed"
"SKT","2026-03","SKINTIFIC-3261W","SKINTIFIC無瑕水光氣墊11g-暖調香草01W","1","Nihon"
"SKT","2026-03","SKINTIFIC-3261W","SKINTIFIC無瑕水光氣墊11g-暖調香草01W","794","POYA"
"SKT","2026-03","SKINTIFIC-3261W","無瑕水光粉氣墊 01W暖調香草色","105","Watsons"
"SKT","2026-03","SKINTIFIC-3262N","SKINTIFIC 無瑕水光粉氣墊02N自然象牙色","25","Cosmed"
"SKT","2026-03","SKINTIFIC-3262N","SKINTIFIC無瑕水光氣墊11g-自然象牙02N","807","POYA"
"SKT","2026-03","SKINTIFIC-3262N","無瑕水光粉氣墊 02N自然象牙色","116","Watsons"
"SKT","2026-03","SKINTIFIC-3262W","SKINTIFIC 無瑕水光粉氣墊02W暖調象牙色","10","Cosmed"
"SKT","2026-03","SKINTIFIC-3262W","SKINTIFIC無瑕水光氣墊11g-暖調象牙02W","5","POYA"
"SKT","2026-03","SKINTIFIC-3262W","無瑕水光粉氣墊 02W暖調象牙色","83","Watsons"
"SKT","2026-03","SKINTIFIC-326NW系列","【SKINTIFIC】無瑕水光粉氣墊(多色)","12","momo"
"SKT","2026-03","SKINTIFIC-340","SKINTIFIC 菸鹼醯胺亮白洗面乳120ml","34","Cosmed"
"SKT","2026-03","SKINTIFIC-347","SKINTIFIC PDRN亮白柔嫩保濕精華","9","Watsons"
"SKT","2026-03","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜30g","117","Cosmed"
"SKT","2026-03","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜30g","324","POYA"
"SKT","2026-03","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜","269","Watsons"
"SKT","2026-03","SKINTIFIC-39","SKINTIFIC 377亮白肌膚面霜30g","66","Cosmed"
"SKT","2026-03","SKINTIFIC-39","【SKINTIFIC】377亮白肌膚面霜30g","1","momo"
"SKT","2026-03","SKINTIFIC-39","SKINTIFIC 377亮白肌膚面霜30g","2","Nihon"
"SKT","2026-03","SKINTIFIC-39","SKINTIFIC 377亮白肌膚面霜30g","77","POYA"
"SKT","2026-03","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","529","Watsons"
"SKT","2026-03","SKINTIFIC-40","SKINTIFIC清潔泥膜55g","3","Watsons"
"SKT","2026-03","SKINTIFIC-44","SKINTIFIC菸醯胺亮白洗面乳80ml","204","Watsons"
"SKT","2026-03","SKINTIFIC-56","SKINTIFIC 5X神經醯胺防曬霜30ml","98","Cosmed"
"SKT","2026-03","SKINTIFIC-56","SKINTIFIC滋潤防曬霜SPF50 30ml","4","POYA"
"SKT","2026-03","SKINTIFIC-56","SKINTIFIC滋潤防曬霜30ml SPF50+ PA++++","350","Watsons"
"SKT","2026-03","SKINTIFIC-56002","SKINTIFIC 5X神經醯胺防曬霜7g","1564","711"
"SKT","2026-03","SKINTIFIC-57","SKINTIFIC潔顏蜜80ml","51","Watsons"
"SKT","2026-03","SKINTIFIC-64","SKINTIFIC 戶外防曬噴霧250ml","47","Cosmed"
"SKT","2026-03","SKINTIFIC-64","SKINTIFIC 5X戶外防曬噴霧250ml","3","POYA"
"SKT","2026-03","SKINTIFIC-64","SKINTIFIC 5x 戶外防曬噴霧250ml SPF50+ PA++++","94","Watsons"
"SKT","2026-03","SKINTIFIC-65","SKINTIFIC火山固體泥膜棒40g","1494","Watsons"
"SKT","2026-03","SKINTIFIC-77","SKINTIFIC 艾草固體泥膜棒40g","378","Cosmed"
"SKT","2026-03","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","2609","Watsons"
"SKT","2026-03","SKINTIFIC-86","SKINTIFIC修護精華20ml","29","Watsons"
"SKT","2026-03","SKINTIFIC-90","SKINTIFIC亮白面霜80g","37","Watsons"
"SKT","2026-03","SKINTIFIC-92","SKINTIFIC泛醇深層潔膚凝露120ml","1","Nihon"
"SKT","2026-03","SKINTIFIC-92","SKINTIFIC-泛醇深層潔膚凝露","210","Watsons"
"SKT","2026-03","未對照-300981","SKINTIFIC神經醯胺修復精華20ml(試用品)","3","Watsons"
"SKT","2026-03","未對照-300983","SKINTIFIC艾草固體泥膜棒40g(試用品)","3","Watsons"
"SKT","2026-03","未對照-300984","SKINTIFIC亮白固體泥膜棒 40g(試用品)","1","Watsons"
"SKT","2026-03","未對照-303631","SKINTIFIC無暇氣墊粉底液02象牙白 11g(試用品)","1","Watsons"
"SKT","2026-03","未對照-308131","SKINTIFIC啞光防曬霜50g SPF50+ PA++++(試用品)","1","Watsons"
"SKT","2026-03","未對照-308400","SKINTIFIC無瑕氣墊粉底液01N中性調香草白-11g(試用品)","1","Watsons"
"SKT","2026-03","未對照-311911","SKINTIFIC三重酸淨痘控油保濕凝膠(試用品)","2","Watsons"
"SKT","2026-04","PDRN組 (s351+s347)","【SKINTIFIC】PDRN亮白柔嫩組(保濕霜30g+保濕精華20ml)","15","momo"
"SKT","2026-04","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","186","Watsons"
"SKT","2026-04","SKINTIFIC-04","SKINTIFIC 菸鹼醯胺亮白精華20ml","20","Cosmed"
"SKT","2026-04","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","7","Matsumoto"
"SKT","2026-04","SKINTIFIC-04","【SKINTIFIC】菸醯胺亮白精華20ml","2","momo"
"SKT","2026-04","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","32","POYA"
"SKT","2026-04","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","267","Watsons"
"SKT","2026-04","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","734","Cosmed"
"SKT","2026-04","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","19","Matsumoto"
"SKT","2026-04","SKINTIFIC-05","【SKINTIFIC】5X神經醯胺保濕霜30g","56","momo"
"SKT","2026-04","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","10","Nihon"
"SKT","2026-04","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","1575","POYA"
"SKT","2026-04","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","4128","Watsons"
"SKT","2026-04","SKINTIFIC-05 (2入)","【SKINTIFIC】神經醯胺保濕霜30g(2入組)","16","momo"
"SKT","2026-04","SKINTIFIC-05002","SKINTIFIC 5X神經醯胺保濕霜7g","3640","711"
"SKT","2026-04","SKINTIFIC-08","【SKINTIFIC】艾草淨痘泥膜55g","8","momo"
"SKT","2026-04","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","110","Watsons"
"SKT","2026-04","SKINTIFIC-09","【SKINTIFIC】水晶按摩眼霜20g","6","momo"
"SKT","2026-04","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","121","Watsons"
"SKT","2026-04","SKINTIFIC-105","SKINTIFIC啵啵霜30g","30","Watsons"
"SKT","2026-04","SKINTIFIC-114","【SKINTIFIC】三重酸淨痘控油保濕凝膠","1","momo"
"SKT","2026-04","SKINTIFIC-114","SKINTIFIC三重酸淨痘控油保濕凝膠30g","243","POYA"
"SKT","2026-04","SKINTIFIC-114","SKINTIFIC三重酸淨痘控油保濕凝膠","64","Watsons"
"SKT","2026-04","SKINTIFIC-12","SKINTIFIC 神經醯胺舒緩化妝水80ml","87","Cosmed"
"SKT","2026-04","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","4","Matsumoto"
"SKT","2026-04","SKINTIFIC-12","【SKINTIFIC】神經醯胺舒緩化妝水","4","momo"
"SKT","2026-04","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","3","Nihon"
"SKT","2026-04","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","40","POYA"
"SKT","2026-04","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","446","Watsons"
"SKT","2026-04","SKINTIFIC-120","【SKINTIFIC】三重酸淨膚調理凝膠","3","momo"
"SKT","2026-04","SKINTIFIC-120","SKINTIFIC三重酸淨膚調理凝膠11g","165","POYA"
"SKT","2026-04","SKINTIFIC-120","SKINTIFIC三重酸淨膚調理凝膠11g","60","Watsons"
"SKT","2026-04","SKINTIFIC-122","【SKINTIFIC】水感防曬乳30g","5","momo"
"SKT","2026-04","SKINTIFIC-122","SKINTIFIC水感防曬乳30g SPF35 PA+++","83","Watsons"
"SKT","2026-04","SKINTIFIC-123","SKINTIFIC 亮采潤澤唇部精華","149","Cosmed"
"SKT","2026-04","SKINTIFIC-123","SKINTIFIC亮采潤澤唇部精華","3","Matsumoto"
"SKT","2026-04","SKINTIFIC-123","SKINTIFIC亮采潤澤唇部精華6.5ml","1","Nihon"
"SKT","2026-04","SKINTIFIC-123","SKINTIFIC亮采潤澤唇部精華6.5ml","32","POYA"
"SKT","2026-04","SKINTIFIC-123","SKINTIFIC-亮采潤澤唇部精華","247","Watsons"
"SKT","2026-04","SKINTIFIC-1234","SKINTIFIC 亮采潤澤唇部精華-莓果粉色","154","Cosmed"
"SKT","2026-04","SKINTIFIC-1234","SKINTIFIC亮采潤澤唇部精華-莓果粉色","5","Matsumoto"
"SKT","2026-04","SKINTIFIC-1234","SKINTIFIC亮采潤澤唇部精華6.5ml莓果粉","43","POYA"
"SKT","2026-04","SKINTIFIC-1234","SKINTIFIC-亮采潤澤唇部精華-莓果粉色","273","Watsons"
"SKT","2026-04","SKINTIFIC-1236","SKINTIFIC 亮采潤澤唇部精華-櫻桃紅色","75","Cosmed"
"SKT","2026-04","SKINTIFIC-1236","SKINTIFIC亮采潤澤唇部精華-櫻桃紅色","2","Matsumoto"
"SKT","2026-04","SKINTIFIC-1236","SKINTIFIC亮采潤澤唇部精華6.5ml櫻桃紅","1","Nihon"
"SKT","2026-04","SKINTIFIC-1236","SKINTIFIC亮采潤澤唇部精華6.5ml櫻桃紅","19","POYA"
"SKT","2026-04","SKINTIFIC-1236","SKINTIFIC-亮采潤澤唇部精華-櫻桃紅色","199","Watsons"
"SKT","2026-04","SKINTIFIC-123唇部系列","【SKINTIFIC】亮采潤澤唇部精華 (多色)","43","momo"
"SKT","2026-04","SKINTIFIC-129","【SKINTIFIC】水楊酸淨痘潔面乳120ml","10","momo"
"SKT","2026-04","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","505","POYA"
"SKT","2026-04","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","26","Watsons"
"SKT","2026-04","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","97","Cosmed"
"SKT","2026-04","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","9","Matsumoto"
"SKT","2026-04","SKINTIFIC-13","【SKINTIFIC】5X神經醯胺修復精華20ml","4","momo"
"SKT","2026-04","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","5","Nihon"
"SKT","2026-04","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","163","POYA"
"SKT","2026-04","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","460","Watsons"
"SKT","2026-04","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","92","Watsons"
"SKT","2026-04","SKINTIFIC-1340N","SKINTIFIC 柔霧控油氣墊 00N-11g","151","Cosmed"
"SKT","2026-04","SKINTIFIC-1340N","SKINTIFIC啞光氣墊00N","5","Matsumoto"
"SKT","2026-04","SKINTIFIC-1340N","SKINTIFIC柔霧控油氣墊11g-00N","4","Nihon"
"SKT","2026-04","SKINTIFIC-1340N","SKINTIFIC柔霧控油氣墊11g-00N","37","POYA"
"SKT","2026-04","SKINTIFIC-1340N","SKINTIFIC啞光氣墊00N-11g","354","Watsons"
"SKT","2026-04","SKINTIFIC-1340W","SKINTIFIC 柔霧控油氣墊 00W-11g","66","Cosmed"
"SKT","2026-04","SKINTIFIC-1340W","SKINTIFIC啞光氣墊00W","2","Matsumoto"
"SKT","2026-04","SKINTIFIC-1340W","SKINTIFIC柔霧控油氣墊11g-00W","27","POYA"
"SKT","2026-04","SKINTIFIC-1340W","SKINTIFIC啞光氣墊00W-11g","238","Watsons"
"SKT","2026-04","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","99","Watsons"
"SKT","2026-04","SKINTIFIC-1341N","SKINTIFIC 柔霧控油氣墊 01N-11g","149","Cosmed"
"SKT","2026-04","SKINTIFIC-1341N","SKINTIFIC啞光氣墊01N","3","Matsumoto"
"SKT","2026-04","SKINTIFIC-1341N","SKINTIFIC柔霧控油氣墊11g-01N","4","Nihon"
"SKT","2026-04","SKINTIFIC-1341N","SKINTIFIC柔霧控油氣墊11g-01N","70","POYA"
"SKT","2026-04","SKINTIFIC-1341N","SKINTIFIC啞光氣墊01N-11g","353","Watsons"
"SKT","2026-04","SKINTIFIC-1341W","SKINTIFIC 柔霧控油氣墊 01W-11g","58","Cosmed"
"SKT","2026-04","SKINTIFIC-1341W","SKINTIFIC啞光氣墊01W","2","Matsumoto"
"SKT","2026-04","SKINTIFIC-1341W","SKINTIFIC柔霧控油氣墊11g-01W","1","Nihon"
"SKT","2026-04","SKINTIFIC-1341W","SKINTIFIC柔霧控油氣墊11g-01W","29","POYA"
"SKT","2026-04","SKINTIFIC-1341W","SKINTIFIC啞光氣墊01W-11g","177","Watsons"
"SKT","2026-04","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","98","Watsons"
"SKT","2026-04","SKINTIFIC-1342N","SKINTIFIC 柔霧控油氣墊 02N-11g","96","Cosmed"
"SKT","2026-04","SKINTIFIC-1342N","SKINTIFIC啞光氣墊02N","2","Matsumoto"
"SKT","2026-04","SKINTIFIC-1342N","SKINTIFIC柔霧控油氣墊11g-02N","3","Nihon"
"SKT","2026-04","SKINTIFIC-1342N","SKINTIFIC柔霧控油氣墊11g-02N","41","POYA"
"SKT","2026-04","SKINTIFIC-1342N","SKINTIFIC啞光氣墊02N-11g","249","Watsons"
"SKT","2026-04","SKINTIFIC-1342W","SKINTIFIC 柔霧控油氣墊 02W-11g","43","Cosmed"
"SKT","2026-04","SKINTIFIC-1342W","SKINTIFIC啞光氣墊02W","2","Matsumoto"
"SKT","2026-04","SKINTIFIC-1342W","SKINTIFIC柔霧控油氣墊11g-02W","17","POYA"
"SKT","2026-04","SKINTIFIC-1342W","SKINTIFIC啞光氣墊02W-11g","163","Watsons"
"SKT","2026-04","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","85","Watsons"
"SKT","2026-04","SKINTIFIC-1343N","SKINTIFIC啞光氣墊03N-11g","18","Watsons"
"SKT","2026-04","SKINTIFIC-1343W","SKINTIFIC啞光氣墊03W-11g","23","Watsons"
"SKT","2026-04","SKINTIFIC-134系列(含NW)","【SKINTIFIC】啞光氣墊/柔霧控油氣墊 11g (多色)","68","momo"
"SKT","2026-04","SKINTIFIC-147","SKINTIFIC 亮白固體泥膜棒 40g","10","Cosmed"
"SKT","2026-04","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","5","Matsumoto"
"SKT","2026-04","SKINTIFIC-147","【SKINTIFIC】亮白固體泥膜棒 40g","7","momo"
"SKT","2026-04","SKINTIFIC-147","SKINTIFIC固體泥膜棒40g-亮白","5","Nihon"
"SKT","2026-04","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","319","Watsons"
"SKT","2026-04","SKINTIFIC-157","SKINTIFIC柔嫩亮澤霜30g","292","POYA"
"SKT","2026-04","SKINTIFIC-157","柔嫩亮澤霜","394","Watsons"
"SKT","2026-04","SKINTIFIC-161","SKINTIFIC 柔霧定妝噴霧 80ml","105","Cosmed"
"SKT","2026-04","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","7","Matsumoto"
"SKT","2026-04","SKINTIFIC-161","【SKINTIFIC】啞光柔霧定妝噴霧 80ml","22","momo"
"SKT","2026-04","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧80ml","3","Nihon"
"SKT","2026-04","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧80ml","846","POYA"
"SKT","2026-04","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","139","Watsons"
"SKT","2026-04","SKINTIFIC-17","SKINTIFIC 亮白肌膚精華20ml","112","Cosmed"
